turfed	adjective. Constructed from turf.
turn	verb. To make a non-linear physical movement.
turnip	noun. The white root of a yellow-flowered plant, Brassica rapa, grown as a vegetable and as fodder for cattle.
turns	verb. third-person singular simple present indicative of turn
turps	noun. Turpentine or turpentine substitute.
tusche	noun. A black liquid used in lithography for drawing and painting and in etching and the silk-screen process as a resist.
tush	noun. A tusk.
tussar	noun. A deep gold-coloured silk produced from larvae of several species of silk worms belonging to the moth genus Antheraea
tusser	noun. Alternative form of tussar.
tussor	noun. Alternative form of tussar.
tussore	noun. Alternative form of tussar.
tut	symbol. ISO 639-2 & ISO 639-5 language code for Altaic languages.
tutor	noun. One who teaches another (usually called a student, learner, or tutee) in a one-on-one or small-group interaction.
tutorial	adjective. Of or pertaining to a tutor; belonging to, or exercised by, a tutor.
tutors	noun. plural of tutor
tuts	verb. third-person singular simple present indicative of tut
tutted	verb. simple past and past participle of tut
tutti	adverb. All together.
tuyer	noun. Alternative form of tuyere (part of a blast furnace)
tuyers	noun. plural of tuyer
twa	symbol. ISO 639-3 language code for Twana.
twain	numeral. two
twains	verb. third-person singular simple present indicative of twain
twang	noun. The sharp, quick sound of a vibrating tight string, for example, of a bow or a musical instrument.
twangs	noun. plural of twang
twas	contraction. Misspelling of 'twas.
twee	adjective. Overly quaint, dainty, cute or nice.
tweed	noun. A coarse woolen fabric used for clothing.
twig	noun. A small thin branch of a tree or bush.
twigs	noun. plural of twig
twin	noun. Either of two people (or, less commonly, animals) who shared the same uterus at the same time; one who was born at the same birth as
twine	noun. A twist; a convolution.
twines	noun. plural of twine
twinge	verb. To have a sudden, pinching or sharp pain in a specific part of the body, like a twitch.
twinges	noun. plural of twinge
twins	noun. plural of twin
two	noun. NATO & ICAO radiotelephony clear code (spelling-alphabet name) for the digit 2.
twofer	noun. Something sold at a discount of two for the price of one.
twofers	noun. plural of twofer
twos	noun. plural of two.
tye	symbol. ISO 639-3 language code for Kyenga.
tyee	noun. A tribal chief of the Chinookan peoples in the Pacific Northwest of the United States.
tyees	noun. plural of tyee
tyer	noun. Dated form of tier (“a person or device that ties”).
tyers	noun. plural of tyer
tyes	noun. plural of tye
tying	noun. Action of the verb to tie; ligature.
tyne	noun. anxiety; teen
tyned	verb. simple past and past participle of tyne
tynes	verb. third-person singular simple present indicative of tyne
tyning	verb. present participle and gerund of tyne
type	noun. A grouping based on shared characteristics; a class.
typic	adjective. Relating to a type.
typo	noun. A typographical error.
typy	adjective. Of a show animal: characteristic of its type.
tyrant	noun. A usurper; one who gains power and rules extralegally, distinguished from kings elevated by election or succession.
tyre	noun. The ring-shaped protective covering around a wheel which is usually made of rubber or plastic composite and is either pneumatic or
tyred	adjective. Having a certain number, or type, of tyre.
tyres	noun. plural of tyre
tyro	noun. A beginner; a novice.
tyros	noun. plural of tyro
udder	noun. An organ formed of the mammary glands of female quadruped mammals, particularly ruminants such as cattle, goats, sheep and deer.
udo	noun. Japanese spikenard
ugh	interjection. Used to express repugnance, disgust, or annoyance.
ugly	adjective. Displeasing to the eye; aesthetically unpleasing.
uhlan	noun. A lancer, a soldier armed with a lance in a former light cavalry unit of the Polish, Prussian or German, Austrian, and Russian armies.
uke	noun. Clipping of ukulele.
ulama	noun. A modern ball game descended from tlachtli.
ulan	noun. Alternative form of uhlan.
ulans	noun. plural of ulan
ulcer	noun. An open sore of the skin, eyes or mucous membrane, often caused by an initial abrasion and generally maintained by an inflammation
ulema	noun. plural of alim; the guardians of legal and religious tradition in Islam; clerics.
ulemas	noun. plural of ulema
ulna	noun. The bone of the forearm that extends from the elbow to the wrist on the side opposite to the thumb, corresponding to the fibula of
ulnad	adverb. Toward the ulna.
ulnae	noun. plural of ulna
ulnar	adjective. Of or pertaining to the ulna, or the elbow
ulnas	noun. plural of ulna
ulster	noun. A long, loose overcoat made of wool or other rough material, often called a greatcoat, which sometimes features an attached shoulder
ultima	noun. The final syllable of a word.
ultimas	noun. plural of ultima
ultra	adjective. Extreme; far beyond the norm; fanatical; uncompromising.
ulu	symbol. ISO 639-3 language code for Uma' Lung.
ulus	noun. plural of ulu
ulva	noun. Any organism of the genus Ulva.
ulvas	noun. plural of ulva
umbel	noun. A flat - topped or rounded flower - cluster (= inflorescence) in which the individual flower stalks arise from the same point, the
umbellar	adjective. Of, pertaining to, bearing or having the form of an umbel.
umber	noun. A brown clay, somewhat darker than ochre, which contains iron and manganese oxides.
umbra	noun. The fully shaded inner region of a shadow cast by an opaque object.
umbrae	noun. plural of umbra
umbral	adjective. Of or relating to an umbra.
umbrella	noun. A cloth-covered frame used for protection against rain or sun.
umiac	noun. Alternative spelling of umiak.
umiacs	noun. plural of umiac
umlaut	noun. An assimilatory process whereby a vowel is pronounced more like a following vocoid that is separated by one or more consonants.
umm	symbol. ISO 639-3 language code for Umon.
ump	symbol. ISO 639-3 language code for Umpila.
umps	noun. plural of ump
unaged	adjective. Not having been aged.
unai	noun. A two- toed sloth.
unais	noun. plural of unai
unapt	adjective. Not apt, inappropriate, unsuited.
unarm	verb. To disarm, to remove the armour and weapons from.
unary	adjective. Consisting of or involving a single element or component.
unawed	adjective. Not awed; not afraid, impressed, or in awe.
unbar	verb. To unlock or unbolt a door that had been locked or bolted with a bar.
unbased	adjective. Without a sound basis; unfounded; baseless.
unbe	verb. To deprive (someone or something) of being; to make nonexistent.
unbelt	verb. To remove a belt
unbiased	adjective. Not biased.
unbid	adjective. unbidden, uninvited.
uncage	verb. To take out of or release from a cage.
uncaged	verb. simple past and past participle of uncage
unci	noun. plural of uncus
uncia	noun. The Roman ounce, 1/12 of a Roman pound.
unciae	noun. plural of uncia
uncle	noun. The brother or brother-in-law of one’s parent.
unclip	verb. To release something by removing a clip.
unclog	verb. To remove a blockage from.
unco	adjective. Strange, weird.
uncoil	verb. To unwind or untwist (something).
uncommon	adjective. Rare; not readily found; unusual. (clarification of this definition is needed (uncommon > rare > very uncommon))
uncrate	verb. To remove from a crate.
unction	noun. An ointment or salve.
undee	adjective. Alternative form of undé.
under	preposition. Beneath; below; at or to the bottom of, or the area covered or surmounted by.
underlay	verb. simple past of underlie
underlie	verb. To lie in a position directly beneath something. (Can we add an example for this sense?)
undies	noun. underwear, underpants
undo	verb. To reverse the effects of an action.
undoes	verb. third-person singular simple present indicative of undo
undoing	noun. The act of loosening or unfastening
undoings	noun. plural of undoing
undy	adjective. Alternative form of undé.
unfed	adjective. Not fed.
unfit	adjective. Not fit; not having the correct requirements.
unfits	verb. third-person singular simple present indicative of unfit
unfree	adjective. Not free; lacking freedom, especially of a tenant who was bound to a manor.
ungird	verb. To loosen or remove the girdle or band of.
ungirt	adjective. Having the belt or girdle off or loose.
ungot	adjective. Not begotten.
unhat	verb. To take off the hat of; to remove one's hat, especially as a mark of respect.
unhats	verb. third-person singular simple present indicative of unhat
unhorse	verb. To forcibly remove from a horse.
union	noun. The act of uniting or joining two or more things into one.
unions	noun. plural of union
unique	adjective. Being the only one of its kind; unequaled, unparalleled or unmatched.
uniquely	adverb. In a unique manner.
unison	noun. Identical pitch between two notes or sounds; the simultaneous playing of notes of identical pitch (or separated by one or more
unit	noun. Oneness, singularity, seen as a component of a whole number; a magnitude of one.
unitard	noun. A skin-tight garment covering the torso and the legs, sometimes the arms and feet.
unite	verb. To bring together as one.
unites	verb. third-person singular simple present indicative of unite
units	noun. plural of unit
unity	noun. Oneness: the state or fact of being one undivided entity.
universe	proper noun. Alternative letter-case form of Universe; Our universe.
unjoint	verb. To dislocate.
unlade	verb. To unload.
unlay	verb. To untwist.
unlead	verb. To take away the leaden seals from (the bales of transit goods).
unled	adjective. Not led; without guidance or leadership.
unlet	adjective. Not let (not in temporary possession in return for rent)
unlike	adjective. Not like; dissimilar (to); having no resemblance; unalike.
unlikely	adjective. Not likely; improbable; not to be reasonably expected.
unlit	adjective. Not lit
unlive	verb. To bereave or deprive of life; make unalive.
unman	verb. To divest of humanity.
unmet	adjective. Not met.
unmoor	verb. To unfix or unsecure (a moored boat).
unmoors	verb. third-person singular simple present indicative of unmoor
unoiled	adjective. Not having been oiled.
unread	adjective. Not having been read.
unready	adjective. Not ready.
upstir	noun. Commotion; disturbance, tumult.
upstirs	verb. third-person singular simple present indicative of upstir
uptime	noun. The period of time a computer has functioned since last requiring a reboot.
uptore	verb. simple past of uptear
uptorn	verb. past participle of uptear
uracil	noun. One of the bases of RNA, pairing with adenine.
uraei	noun. plural of uraeus
uranyl	noun. The divalent radical UO 2, conveniently regarded as a residue of many uranium compounds.
urare	noun. Alternative form of curare.
urari	noun. Alternative form of curare.
urase	noun. Alternative form of urease.
urate	noun. Any salt of uric acid.
urates	noun. plural of urate
urb	symbol. ISO 639-3 language code for Urubú-Kaapor.
urban	adjective. Of, pertaining to, characteristic of, or happening or located in, a city or town; of, pertaining to, or characteristic of life
urbs	noun. A walled city in Ancient Rome.
urchin	noun. A hedgehog.
urchins	noun. plural of urchin
urd	symbol. ISO 639-2 & ISO 639-3 language code for Urdu.
urea	noun. A water-soluble organic compound, CO(NH 2) 2, formed by the metabolism of proteins and excreted in the urine.
ureal	adjective. Of or pertaining to urea.
ureas	noun. plural of urea
urease	noun. the enzyme, found in soil bacteria and some plants, that catalyzes the hydrolysis of urea into ammonia and carbon dioxide
ureases	noun. plural of urease
uredo	noun. urediniospore
uredos	noun. plural of uredo
ureic	adjective. Of, relating to, or derived from urea.
ureide	noun. Any compound, of general formula R-CO-NH-CO-NH 2 or R-CO-NH-CO-NH-CO-R', formally derived by the acylation of urea.
uremia	noun. Blood poisoning resulting from the retention of waste products usually excreted as urine.
ureter	noun. Either of the two long, narrow ducts that carry urine from the kidneys to the urinary bladder.
ureters	noun. plural of ureter
uretic	adjective. Synonym of urinary.
urge	noun. A strong desire to do something.
urged	verb. simple past and past participle of urge
urgent	adjective. Requiring immediate attention.
urgently	adverb. With great haste, with a sense of urgency, because it is very important.
urges	noun. plural of urge
urial	noun. A bearded reddish sheep, subspecies of Ovis orientalis (including Ovis orientalis vignei), previously classified as Ovis vignei,
urials	noun. plural of urial
uric	adjective. Pertaining to, contained in, or obtained from urine.
urinal	noun. A device or fixture used for urination, particularly: A glass vial used for examining or storing urine.
urinals	noun. plural of urinal
urine	noun. Liquid waste consisting of water, salts, and urea, which is made in the kidneys, stored in the bladder, then released through the
urines	noun. plural of urine
urn	symbol. ISO 639-3 language code for Uruangnirin.
urns	noun. plural of urn
uropod	noun. either of the two posterior abdominal appendages of the lobster, shrimp and some other crustaceans.
ursine	adjective. Of, pertaining to, or characteristic of bears.
urus	noun. The aurochs.
usable	adjective. Capable of being used.
usably	adverb. In a usable manner.
use	noun. The act of using.
used	verb. simple past and past participle of use
useful	adjective. Having a practical or beneficial use.
usefully	adverb. In a useful manner; in a way that achieves something
user	noun. One who uses or makes use of something, a consumer or client or an express or implied licensee (free user) or a trespasser.
users	noun. plural of user
uses	noun. plural of use
usher	noun. A person, in a church, cinema etc., who escorts people to their seats.
using	verb. present participle and gerund of use
usnea	noun. Any lichen of the genus Usnea.
usurp	verb. To seize and hold or use (powers, an office, a coat of arms, a right or copyright, etc) from another, without right (usually by
usurps	verb. third-person singular simple present indicative of usurp
uta	symbol. ISO 639-3 language code for Otank.
utas	noun. The octave, or seventh day after a festival (i.e., the eighth day counting inclusively, in the ancient Roman way).
uteri	noun. plural of uterus
utile	adjective. Useful.
uts	noun. plural of ut
utter	adjective. To the furthest or most extreme extent; absolute, complete, total, unconditional.
uvea	noun. The middle of the three concentric layers that make up the eye; it is pigmented and vascular, and comprises the choroid, the ciliary
uveal	adjective. Of or pertaining to the uvea
vac	noun. Clipping of vacation (“extended period of time away from work or school”).
vacant	adjective. Not occupied; empty.
vacate	verb. To move out of a dwelling or other property, either by choice or by eviction.
vacated	verb. simple past and past participle of vacate
vacation	noun. An extended trip or journey away from home for rest or pleasure.
vacs	noun. plural of vac
vagi	noun. plural of vagus
vail	noun. Profit; return; proceeds.
vails	noun. plural of vail
vain	adjective. Overly proud of oneself, especially concerning appearance; having a high opinion of one's own accomplishments with slight reason.
vainer	adjective. comparative form of vain: more vain
vair	noun. A type of fur from a squirrel with a grey back and white belly, much used on garments in the Middle Ages.
vairs	noun. plural of vair
vale	noun. A valley.
valeric	adjective. Of, pertaining to, or derived from valeric acid
valet	noun. A man's personal male attendant, responsible for his clothes and appearance.
valid	adjective. Well-grounded or justifiable, pertinent.
validity	noun. The state of being valid, authentic or genuine.
valine	noun. An essential amino acid 2-amino-3-methylbutanoic acid found in most animal proteins.
valley	noun. An elongated depression cast between hills or mountains, often with a river flowing through it.
valor	noun. US standard spelling of valour.
valuable	adjective. Having a great value.
valuate	verb. To estimate the value of something; to appraise or to make a valuation.
value	noun. The quality that renders something desirable or valuable; worth.
valuta	noun. A foreign currency; any monetary standard.
vamp	noun. The top part of a boot or shoe, above the sole and welt and in front of the ankle seam, that covers the instep and toes; the front
van	symbol. ISO 639-3 language code for Valman.
vanda	noun. Any orchid of the genus Vanda.
vane	noun. A weather vane.
vaned	adjective. Having a vane or vanes.
vanes	noun. plural of vane
vang	verb. To take; undertake for.
vangs	noun. plural of vang
vans	noun. plural of van
vapor	noun. Cloudy diffused matter such as mist, steam or fumes suspended in the air.
var	symbol. ISO 639-3 language code for Huarijio.
vara	noun. A traditional Spanish unit of length, equivalent to about 83.7 cm.
varas	noun. plural of vara
varia	noun. Alternative form of baria (“Greek diacritic”).
variable	adjective. Able to vary or be varied.
variance	noun. The act of varying or the state of being variable.
variant	adjective. Showing variety, diverse.
variants	noun. plural of variant
varices	noun. plural of varix
varies	verb. third-person singular simple present indicative of vary
varlet	noun. A servant or attendant.
varna	noun. any of the four original castes in Hinduism, or the system of such castes
varnas	noun. plural of varna
vars	noun. plural of var
varus	noun. A deformity in which the foot is turned inward.
vary	verb. To change with time or a similar parameter.
vas	symbol. ISO 639-3 language code for Vasavi.
vasa	noun. Any parrot of the genus Coracopsis, native to Madagascar.
vase	noun. An upright open container used mainly for displaying fresh, dried, or artificial flowers.
vases	noun. plural of vase
vast	adjective. Very large or wide (literally or figuratively).
vat	noun. A large tub, such as is used for making wine or for tanning.
vatic	adjective. Pertaining to a prophet; prophetic, oracular.
vats	noun. plural of vat
vatu	noun. The national currency of Vanuatu.
vau	symbol. ISO 639-3 language code for Vanuma.
vault	noun. An arched masonry structure supporting and forming a ceiling, whether freestanding or forming part of a larger building.
vaunt	verb. To speak boastfully.
vaus	noun. plural of vau
vav	symbol. ISO 639-3 language code for Varli.
vavs	noun. plural of vav
vaw	noun. Alternative form of vav.
veal	noun. The flesh of a calf (i.e. a young bovine) used for food.
vealer	noun. A calf intended for use as veal.
vealy	adjective. Resembling veal.
vector	noun. A directed quantity, one with both magnitude and direction; the signed difference between two points.
vee	noun. The name of the Latin script letter V / v.
veena	noun. A plucked stringed instrument with five or seven steel strings stretched on a long fretted finger-board over two gourds, used mostly
veenas	noun. plural of veena
veep	noun. Abbreviation of Vice President of the United States; the office of Vice President of the United States, especially during an election
veeps	noun. plural of veep
veer	verb. To let out (a sail-line), to allow (a sheet) to run out.
veers	noun. plural of veer
veery	noun. An American thrush (Catharus fuscescens) common in the Northern United States and Canada.
vees	noun. plural of vee
veg	adjective. Vegetarian.
vegan	adjective. Not containing animal products (meat, eggs, milk, leather, etc) or inherently involving animal use.
vegans	noun. plural of vegan
vegie	noun. Alternative form of veggie
vegies	noun. plural of vegie
veil	noun. Something hung up or spread out to hide or protect the face, or hide an object from view; usually of gauze, crepe, or similar
veiler	noun. One who veils or conceals something.
vein	noun. A blood vessel that transports blood from the capillaries back to the heart.
veinal	adjective. Pertaining to or contained in veins, especially the veins of a leaf.
veined	adjective. Having veins or veinlike markings.
veiner	noun. A tool for cutting small decorative furrows in the surface of a piece of wood.
veiners	noun. plural of veiner
veins	noun. plural of vein
veinule	noun. A venule or veinlet.
vela	noun. plural of velum
velar	adjective. Articulated at the velum or soft palate.
velaria	noun. plural of velarium
velate	adjective. Having a veil; veiled.
veld	noun. The open grassland or pastureland of South Africa and neighbouring countries.
veloce	adverb. (To be played) with great rapidity.
velocity	noun. A vector quantity that denotes the rate of change of position with respect to time, combining speed with a directional component.
vena	noun. Synonym of vein.
venae	noun. plural of vena
venal	adjective. Venous; pertaining to veins.
vend	verb. Synonym of sell, to sell through a vending machine.
vendee	noun. The person to whom something is sold; a purchaser.
vender	noun. Dated spelling of vendor.
vendor	noun. A person or a company that vends or sells.
veneer	noun. A thin decorative covering of fine material (usually wood) applied to coarser wood or other material.
venery	noun. The hunting of wild animals.
venge	verb. To avenge; to punish; to revenge.
venges	verb. third-person singular simple present indicative of venge
venial	adjective. Able to be forgiven; worthy of forgiveness.
venin	noun. Synonym of venom.
venins	noun. plural of venin
venire	noun. A writ of venire facias.
venires	noun. plural of venire
venom	noun. An animal toxin intended for defensive or offensive use; a biological poison delivered by bite, sting, etc., to protect an animal or
venose	adjective. Having numerous or conspicuous veins; veiny.
vent	noun. An opening through which gases, especially air, can pass.
vertical	adjective. Standing, pointing, or moving straight up or down; parallel to the local direction of gravity; along the direction of a plumb
verts	noun. plural of vert
verve	noun. Enthusiasm, rapture, spirit, or vigour, especially of imagination such as that which animates an artist, musician, or writer, in
very	adverb. To a great extent or degree.
vesica	noun. A bladder, especially the urinary bladder or the gall bladder.
vesper	noun. The bell that summons worshippers to vespers; the vesper-bell.
vest	noun. A sleeveless garment that buttons down the front, worn over a shirt, and often as part of a suit; a waistcoat.
vestry	noun. A room in a church where the clergy put on their vestments and where these are stored; also used for meetings and classes.
vet	noun. A veterinarian or veterinary surgeon.
veteran	noun. A person with long experience of a particular activity.
veto	noun. A political right to disapprove of (and thereby stop) the process of a decision, a law etc.
vetoer	noun. One who exercises the power to refuse approval.
vets	noun. plural of vet
via	noun. A main road or highway, especially in ancient Rome. (Mainly used in set phrases, below.)
viable	adjective. Able to live on its own (as for a newborn).
vial	noun. A glass or plastic vessel or bottle, especially a small tube-shaped bottle used to store medicine, perfume or other chemicals.
vials	noun. plural of vial
viatic	adjective. Of or pertaining to traveling or a journey.
viator	noun. A wayfarer, traveler.
vibe	noun. An atmosphere or aura felt to belong to a person, place or thing.
vibrate	verb. To shake with small, rapid movements to and fro.
vicar	noun. In the Church of England, the priest of a parish, receiving a salary or stipend but not tithes.
vicars	noun. plural of vicar
vice	noun. Bad or immoral behaviour. (Especially often, a habit that harms oneself or others)
viced	adjective. vicious; corrupt
vices	noun. plural of vice
vicinal	adjective. Of or pertaining to a neighborhood; neighboring.
vicinity	noun. Proximity; the state of being near.
victor	noun. Alternative letter-case form of Victor of the ICAO / NATO radiotelephony alphabet.
vide	verb. Clipping of divide (to split or separate into two or more parts.).
video	noun. Transient visual content or media, processed with technology.
vie	symbol. ISO 639-2 & ISO 639-3 language code for Vietnamese.
vied	verb. simple past and past participle of vie
vier	noun. Spoken by a player during a match with one or more visually impaired players to indicate the fourth rank in algebraic notation.
viers	noun. plural of vier
vies	verb. third-person singular simple present indicative of vie
view	noun. Visual perception.
viewer	noun. Someone who views a spectacle; an onlooker or spectator.
vig	symbol. ISO 639-3 language code for Viemo.
viga	noun. A roughly-made rafter or roof timber, especially in a Latin American village
vigas	noun. plural of viga
vigor	noun. Alternative form of vigour.
vigs	noun. plural of vig
vilayet	noun. A province, particularly the first - level administrative divisions of the Ottoman Empire.
vile	adjective. Morally low; base; despicable.
viler	adjective. comparative form of vile: more vile
vill	noun. The smallest administrative unit of land in feudal England, corresponding to the Anglo-Saxon tithing and the modern parish.
villa	noun. A house, often larger and more expensive than average, in the countryside or on the coast, often used as a retreat.
villas	noun. plural of villa
vills	noun. plural of vill
villus	noun. A small projection from a membrane, particularly those found in the mucous membranes of the intestines.
vim	noun. Ready vitality and vigour.
vina	noun. Alternative form of veena.
vinal	noun. polyvinyl alcohol fibers
vinas	noun. plural of vina
vinca	noun. Any of several evergreen shrubs, of the genus Vinca, including the periwinkle.
vine	noun. Any plant whose stem requires support and which climbs by tendrils or twining.
vineal	adjective. Of, pertaining to, bearing, or containing, vines.
vined	adjective. Having leaves like those of the vine
vines	noun. plural of vine
vinic	adjective. Of or pertaining to wine.
vinier	adjective. comparative form of viny: more viny
vino	noun. Wine.
vinos	noun. plural of vino
vintage	noun. The yield of grapes or wine from a vineyard or district during one season.
vintner	noun. A seller of wine.
viny	adjective. Resembling or characteristic of a vine, especially in being twisty.
viol	noun. A stringed instrument related to the violin family, but held in the lap between the legs like a cello, usually with C-holes, a flat
violence	noun. Extreme force.
violet	noun. A plant or flower of the genus Viola, especially the fragrant Viola odorata; similar - looking plants and flowers.
viper	noun. A venomous snake in the family Viperidae.
viperous	adjective. of or pertaining to a viper
vipers	noun. plural of viper
viral	adjective. Of or relating to a biological virus.
vireo	noun. Any of a number of small insectivorous passerine birds, of the genus Vireo, that have grey-green plumage.
vireos	noun. plural of vireo
vires	noun. plural of vire
virion	noun. A single individual particle of a virus (the viral equivalent of a cell).
virions	noun. plural of virion
virl	noun. A ferrule.
virls	noun. plural of virl
virus	noun. A submicroscopic, non-cellular structure that consists of a core of DNA or RNA surrounded by a protein coat, that requires a living
vis	symbol. ISO 639-3 language code for Vishavan.
visa	noun. A permit to enter and leave a country, normally issued by the authorities of the country to be visited.
visage	noun. Countenance; one's face.
visard	verb. To mask.
viscera	noun. plural of viscus
vise	noun. An instrument consisting of two jaws, closing by a screw, lever, cam, or the like, for holding work, as in filing.
vision	noun. The sense or ability of sight.
visit	verb. To habitually go to (someone in distress, sickness etc.) to comfort them. (Now generally merged into later senses, below.)
visor	noun. A part of a helmet, arranged so as to lift or open, and so show the face.
vista	noun. A distant view or prospect, especially one seen through some opening, avenue or passage.
visual	adjective. Related to or affecting the vision.
visually	adverb. By means of sight.
vita	noun. A hagiography; a biography of a saint.
vitae	noun. plural of vita
vital	adjective. Relating to or characteristic of life.
vitamer	noun. Any of a combination of substances that, together, function as a vitamin.
vitta	noun. A fillet, or garland for the head.
vittae	noun. plural of vitta
viva	interjection. Long live... ! (used to express acclaim or support).
vivas	noun. plural of viva
vive	adjective. lively, animated
voces	noun. plural of vox
voe	noun. A narrow sea inlet, particularly in the Shetland Islands, similar to a fjord.
voes	noun. plural of voe
vogie	adjective. Proud; conceited; vain.
voice	noun. Sound uttered by the mouth, especially by human beings in speech or song; sound thus uttered considered as possessing some special
voicer	noun. One who voices something.
void	adjective. Containing nothing; empty; not occupied or filled.
voider	noun. One who, or that which, voids, empties, vacates, or annuls.
voids	noun. plural of void
voile	noun. A light, translucent cotton fabric used for making curtains and dresses.
volar	adjective. Pertaining to the palm of the hand or the sole of the foot.
vole	noun. Any of a large number of species of small rodents of the tribes Arvicolini, Ellobiusini, Clethrionomyini, Pliomyini, Phenacomyini and
voled	verb. simple past and past participle of vole
volt	noun. In the International System of Units, the derived unit of electrical potential and electromotive force (voltage); the potential
volta	noun. A turning; a time.
volte	noun. Alternative form of volta.
volti	verb. turn the page
vomer	noun. The vomer bone; the small thin bone that forms part of the septum between the nostrils.
vomit	verb. To regurgitate or eject the contents of the stomach through the mouth; puke.
vomiter	noun. Someone who vomits.
votary	adjective. Consecrated by a vow or promise; consequent on a vow; devoted; promised.
vote	noun. A formalized choice on legally relevant measures such as employment or appointment to office or a proceeding about a legal dispute.
voted	adjective. That has been assigned or established by a vote.
voter	noun. Someone who votes.
votes	noun. plural of vote
vow	noun. A solemn promise to perform some act, or behave in a specified manner, especially a promise to live and act in accordance with the
vowel	noun. A sound produced by the vocal cords with relatively little restriction of the oral cavity, forming the prominent sound of a syllable.
vower	noun. (Can we clean up this sense?) One who makes a vow.
vroom	interjection. The sound of an engine, especially when it is revving up.
vrow	noun. Alternative form of vrouw (“a Dutchwoman”).
vulva	noun. The external female genitalia of humans and other placental mammals, which includes the clitoris, labia, and vulval vestibule /
vulvar	adjective. Of, being, or pertaining to the vulva.
vulvas	noun. plural of vulva
wab	symbol. ISO 639-3 language code for Wab.
wack	adjective. Annoyingly or disappointingly bad, in various senses; lousy, corny, cringy, uncool, messed up.
wad	symbol. ISO 639-3 language code for Wandamen.
wade	verb. To walk through water or something that impedes progress.
wader	noun. One who wades.
wades	noun. plural of wade
wadi	noun. A valley, gully, or stream bed in northern Africa and southwest Asia that remains dry except during the rainy season.
wadies	noun. plural of wadi
wadis	noun. plural of wadi
wads	noun. plural of wad
wady	noun. Archaic spelling of wadi.
wae	symbol. ISO 639-3 language code for Walser German.
waes	noun. plural of wae (woe)
wafer	noun. A light, thin, flat biscuit / cookie.
wafers	noun. plural of wafer
waft	verb. To (cause to) float easily or gently through the air.
wafter	noun. Armed convoy or escort ship
wafters	noun. plural of wafter
wafts	verb. third-person singular simple present indicative of waft
wag	symbol. ISO 639-3 language code for Wa'ema.
wage	noun. An amount of money paid to a worker for a specified quantity of work, usually calculated on an hourly basis and expressed in an
wager	noun. A bet; a stake; a pledge.
wagers	noun. plural of wager
wages	noun. plural of wage.
wags	noun. plural of wag
wain	noun. A wagon; a four-wheeled cart for hauling loads, usually pulled by horses or oxen.
wains	noun. plural of wain
wair	noun. A plank six feet long and one foot across.
wairs	noun. plural of wair
waist	noun. The part of the body between the pelvis and the stomach.
wait	verb. To delay movement or action until some event or time; to remain neglected or in readiness.
waits	noun. plural of wait
wake	verb. (often followed by up) To stop sleeping.
waken	verb. To wake or rouse from sleep.
wakens	verb. third-person singular simple present indicative of waken
waker	adjective. Watchful; vigilant; alert.
wakes	noun. plural of wake
wale	noun. A ridge or low barrier.
waler	noun. A breed of light saddle horse from Australia, once favoured as a warhorse.
wales	noun. plural of wale
walk	verb. To move on the feet by alternately setting each foot (or pair or group of feet, in the case of animals with four or more feet)
walker	noun. The agent noun of to walk: a person who walks or a thing which walks, especially a pedestrian or a participant in a walking race.
wall	noun. A rampart of earth, stones etc. built up for defensive purposes.
wame	noun. The belly.
wames	noun. plural of wame
wan	symbol. ISO 639-3 language code for Wan.
wand	noun. A hand-held narrow rod, usually used for pointing or instructing, or as a traditional emblem of authority.
wands	noun. plural of wand
wane	noun. A gradual diminution in power, value, intensity etc.
waned	verb. simple past and past participle of wane
wanes	noun. plural of wane
waney	noun. A sharp or uneven edge on a board that is cut from a log not perfectly squared, or that is made in the process of squaring.
wanned	adjective. Made wan, or pale.
wans	noun. plural of wan
want	verb. To wish for or desire (something); to feel a need or desire for; to crave, hanker, or demand.
wanted	adjective. Wished for; desired; sought.
wants	noun. plural of want
wany	adjective. Waning or diminished in some parts; not of uniform size throughout; said especially of sawed boards or timber cut too near the
wap	symbol. ISO 639-3 language code for Wapishana.
wapping	verb. present participle and gerund of wap
way	symbol. ISO 639-3 language code for Wayana.
ways	noun. plural of way
wayside	noun. The side of a road or path.
waysides	noun. plural of wayside
weak	adjective. Lacking in force (usually strength) or ability.
weaken	verb. To make weaker or less strong.
weakens	verb. third-person singular simple present indicative of weaken
weakness	noun. The condition of being weak.
weal	noun. Wealth, riches.
weals	noun. plural of weal
wean	verb. To cease giving breast milk to an offspring; to accustom and reconcile (a child or young animal) to a want or deprivation of mother's
weaner	noun. An animal that has been recently weaned.
weans	verb. third-person singular simple present indicative of wean
weapon	noun. An instrument of attack or defense in combat or hunting, e.g. most guns, missiles, or swords.
wear	verb. To have on: To carry or have equipped on or about one's body, as an item of clothing, equipment, decoration, perfume, etc.
wearing	adjective. Intended to be worn.
wears	noun. plural of wear
weary	adjective. Having the strength exhausted by toil or exertion; tired; fatigued.
weather	noun. The short-term state of the atmosphere at a specific time and place, including the temperature, relative humidity, cloud cover,
weave	verb. To form something by passing lengths or strands of material over and under one another.
weaver	noun. A person who weaves; especially, one who weaves cloth for a living.
web	noun. The silken structure which a spider builds using silk secreted from the spinnerets at the caudal tip of its abdomen; a spiderweb.
wecht	noun. A form of sieve used to winnow grain; the weight of its contents.
wed	symbol. ISO 639-3 language code for Wedau.
weds	verb. third-person singular simple present indicative of wed
